@relation 'AMD.USUSD_Candlestick_1_s_BID_02.01.2018-02.01.2018.Processed4 - Copy'

@attribute time {'02/01/2018 14:30','02/01/2018 14:31','02/01/2018 14:32','02/01/2018 14:33','02/01/2018 14:34','02/01/2018 14:35','02/01/2018 14:36','02/01/2018 14:37','02/01/2018 14:38','02/01/2018 14:39','02/01/2018 14:40','02/01/2018 14:41','02/01/2018 14:42','02/01/2018 14:43','02/01/2018 14:44','02/01/2018 14:45','02/01/2018 14:46','02/01/2018 14:47','02/01/2018 14:48','02/01/2018 14:49','02/01/2018 14:50','02/01/2018 14:51','02/01/2018 14:52','02/01/2018 14:53','02/01/2018 14:54','02/01/2018 14:55','02/01/2018 14:56','02/01/2018 14:57','02/01/2018 14:58','02/01/2018 14:59','02/01/2018 15:00','02/01/2018 15:01','02/01/2018 15:02','02/01/2018 15:03','02/01/2018 15:04','02/01/2018 15:05','02/01/2018 15:06','02/01/2018 15:07','02/01/2018 15:08','02/01/2018 15:09','02/01/2018 15:10','02/01/2018 15:11','02/01/2018 15:12','02/01/2018 15:13','02/01/2018 15:14','02/01/2018 15:15','02/01/2018 15:16','02/01/2018 15:17','02/01/2018 15:18','02/01/2018 15:19','02/01/2018 15:20','02/01/2018 15:21','02/01/2018 15:22','02/01/2018 15:23','02/01/2018 15:24','02/01/2018 15:25','02/01/2018 15:26','02/01/2018 15:27','02/01/2018 15:28','02/01/2018 15:29','02/01/2018 15:30','02/01/2018 15:31','02/01/2018 15:32','02/01/2018 15:33','02/01/2018 15:34','02/01/2018 15:35','02/01/2018 15:36','02/01/2018 15:37','02/01/2018 15:38','02/01/2018 15:39','02/01/2018 15:40','02/01/2018 15:41','02/01/2018 15:42','02/01/2018 15:43','02/01/2018 15:44','02/01/2018 15:45','02/01/2018 15:46','02/01/2018 15:47','02/01/2018 15:48','02/01/2018 15:49','02/01/2018 15:50','02/01/2018 15:51','02/01/2018 15:52','02/01/2018 15:53','02/01/2018 15:54','02/01/2018 15:55','02/01/2018 15:56','02/01/2018 15:57','02/01/2018 15:58','02/01/2018 15:59','02/01/2018 16:00','02/01/2018 16:01','02/01/2018 16:02','02/01/2018 16:03','02/01/2018 16:04','02/01/2018 16:05','02/01/2018 16:06','02/01/2018 16:07','02/01/2018 16:08','02/01/2018 16:09','02/01/2018 16:10','02/01/2018 16:11','02/01/2018 16:12','02/01/2018 16:13','02/01/2018 16:14','02/01/2018 16:15','02/01/2018 16:16','02/01/2018 16:17','02/01/2018 16:18','02/01/2018 16:19','02/01/2018 16:20','02/01/2018 16:21','02/01/2018 16:22','02/01/2018 16:23','02/01/2018 16:24','02/01/2018 16:25','02/01/2018 16:26','02/01/2018 16:27','02/01/2018 16:28','02/01/2018 16:29','02/01/2018 16:30','02/01/2018 16:31','02/01/2018 16:32','02/01/2018 16:33','02/01/2018 16:34','02/01/2018 16:35','02/01/2018 16:36','02/01/2018 16:37','02/01/2018 16:38','02/01/2018 16:39','02/01/2018 16:40','02/01/2018 16:41','02/01/2018 16:42','02/01/2018 16:43','02/01/2018 16:44','02/01/2018 16:45','02/01/2018 16:46','02/01/2018 16:47','02/01/2018 16:48','02/01/2018 16:49','02/01/2018 16:50','02/01/2018 16:51','02/01/2018 16:52','02/01/2018 16:53','02/01/2018 16:54','02/01/2018 16:55','02/01/2018 16:56','02/01/2018 16:57','02/01/2018 16:58','02/01/2018 16:59','02/01/2018 17:00','02/01/2018 17:01','02/01/2018 17:02','02/01/2018 17:03','02/01/2018 17:04','02/01/2018 17:05','02/01/2018 17:06','02/01/2018 17:07','02/01/2018 17:08','02/01/2018 17:09','02/01/2018 17:10','02/01/2018 17:11','02/01/2018 17:12','02/01/2018 17:13','02/01/2018 17:14','02/01/2018 17:15','02/01/2018 17:16','02/01/2018 17:17','02/01/2018 17:18','02/01/2018 17:19','02/01/2018 17:20','02/01/2018 17:21','02/01/2018 17:22','02/01/2018 17:23','02/01/2018 17:24','02/01/2018 17:25','02/01/2018 17:26','02/01/2018 17:27','02/01/2018 17:28','02/01/2018 17:29','02/01/2018 17:30','02/01/2018 17:31','02/01/2018 17:32','02/01/2018 17:33','02/01/2018 17:34','02/01/2018 17:35','02/01/2018 17:36','02/01/2018 17:37','02/01/2018 17:38','02/01/2018 17:39','02/01/2018 17:40','02/01/2018 17:41','02/01/2018 17:42','02/01/2018 17:43','02/01/2018 17:44','02/01/2018 17:45','02/01/2018 17:46','02/01/2018 17:47','02/01/2018 17:48','02/01/2018 17:49','02/01/2018 17:50','02/01/2018 17:51','02/01/2018 17:52','02/01/2018 17:53','02/01/2018 17:54','02/01/2018 17:55','02/01/2018 17:56','02/01/2018 17:57','02/01/2018 17:58','02/01/2018 17:59','02/01/2018 18:00','02/01/2018 18:01','02/01/2018 18:02','02/01/2018 18:03','02/01/2018 18:04','02/01/2018 18:05','02/01/2018 18:06','02/01/2018 18:07','02/01/2018 18:08','02/01/2018 18:09','02/01/2018 18:10','02/01/2018 18:11','02/01/2018 18:12','02/01/2018 18:13','02/01/2018 18:14','02/01/2018 18:15','02/01/2018 18:16','02/01/2018 18:17','02/01/2018 18:18','02/01/2018 18:19','02/01/2018 18:20','02/01/2018 18:21','02/01/2018 18:22','02/01/2018 18:23','02/01/2018 18:24','02/01/2018 18:25','02/01/2018 18:26','02/01/2018 18:27','02/01/2018 18:28','02/01/2018 18:30','02/01/2018 18:31','02/01/2018 18:32','02/01/2018 18:33','02/01/2018 18:34','02/01/2018 18:35','02/01/2018 18:36','02/01/2018 18:37','02/01/2018 18:38','02/01/2018 18:39','02/01/2018 18:40','02/01/2018 18:41','02/01/2018 18:42','02/01/2018 18:43','02/01/2018 18:44','02/01/2018 18:45','02/01/2018 18:46','02/01/2018 18:47','02/01/2018 18:48','02/01/2018 18:49','02/01/2018 18:50','02/01/2018 18:51','02/01/2018 18:52','02/01/2018 18:53','02/01/2018 18:54','02/01/2018 18:55','02/01/2018 18:56','02/01/2018 18:57','02/01/2018 18:58','02/01/2018 18:59','02/01/2018 19:00','02/01/2018 19:01','02/01/2018 19:02','02/01/2018 19:03','02/01/2018 19:04','02/01/2018 19:05','02/01/2018 19:06','02/01/2018 19:07','02/01/2018 19:08','02/01/2018 19:09','02/01/2018 19:10','02/01/2018 19:11','02/01/2018 19:12','02/01/2018 19:13','02/01/2018 19:14','02/01/2018 19:15','02/01/2018 19:16','02/01/2018 19:17','02/01/2018 19:18','02/01/2018 19:19','02/01/2018 19:20','02/01/2018 19:21','02/01/2018 19:22','02/01/2018 19:23','02/01/2018 19:24','02/01/2018 19:25','02/01/2018 19:26','02/01/2018 19:27','02/01/2018 19:28','02/01/2018 19:29','02/01/2018 19:30','02/01/2018 19:31','02/01/2018 19:32','02/01/2018 19:33','02/01/2018 19:34','02/01/2018 19:35','02/01/2018 19:36','02/01/2018 19:37','02/01/2018 19:38','02/01/2018 19:39','02/01/2018 19:40','02/01/2018 19:41','02/01/2018 19:42','02/01/2018 19:43','02/01/2018 19:44','02/01/2018 19:45','02/01/2018 19:46','02/01/2018 19:47','02/01/2018 19:48','02/01/2018 19:49','02/01/2018 19:50','02/01/2018 19:51','02/01/2018 19:52','02/01/2018 19:53','02/01/2018 19:54','02/01/2018 19:55','02/01/2018 19:56','02/01/2018 19:57','02/01/2018 19:58','02/01/2018 19:59','02/01/2018 20:00','02/01/2018 20:01','02/01/2018 20:02','02/01/2018 20:03','02/01/2018 20:04','02/01/2018 20:05','02/01/2018 20:06','02/01/2018 20:07','02/01/2018 20:08','02/01/2018 20:09','02/01/2018 20:10','02/01/2018 20:11','02/01/2018 20:12','02/01/2018 20:13','02/01/2018 20:14','02/01/2018 20:15','02/01/2018 20:16','02/01/2018 20:17','02/01/2018 20:18','02/01/2018 20:19','02/01/2018 20:20','02/01/2018 20:21','02/01/2018 20:22','02/01/2018 20:23','02/01/2018 20:24','02/01/2018 20:25','02/01/2018 20:26','02/01/2018 20:27','02/01/2018 20:28','02/01/2018 20:29','02/01/2018 20:30','02/01/2018 20:31','02/01/2018 20:32','02/01/2018 20:33','02/01/2018 20:34','02/01/2018 20:35','02/01/2018 20:36','02/01/2018 20:37','02/01/2018 20:38','02/01/2018 20:39','02/01/2018 20:40','02/01/2018 20:41','02/01/2018 20:42','02/01/2018 20:43','02/01/2018 20:44','02/01/2018 20:45','02/01/2018 20:46','02/01/2018 20:47','02/01/2018 20:48','02/01/2018 20:49','02/01/2018 20:50','02/01/2018 20:51','02/01/2018 20:52','02/01/2018 20:53','02/01/2018 20:54','02/01/2018 20:55','02/01/2018 20:56','02/01/2018 20:57','02/01/2018 20:58','02/01/2018 20:59'}
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute colour {neither,black,white}
@attribute candle {doji,blackMaruboxu,whiteMaruboxu,none}
@attribute 'moving ' numeric
@attribute rsi numeric
@attribute percentile numeric
@attribute quartile numeric

@data
'02/01/2018 17:38',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,50,2,4
'02/01/2018 17:38',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,50,2,4
'02/01/2018 17:38',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,50,2,4
'02/01/2018 17:39',10.857,10.857,10.857,10.857,0.0157,neither,doji,10.8578,50,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.0041,neither,doji,10.8578,50,2,4
'02/01/2018 17:39',10.857,10.857,10.857,10.857,0.0155,neither,doji,10.8576,33.333333,2,4
'02/01/2018 17:39',10.857,10.857,10.857,10.857,0.0197,neither,doji,10.8574,33.333333,2,4
'02/01/2018 17:39',10.857,10.857,10.857,10.857,0.0153,neither,doji,10.8572,33.333333,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.004,neither,doji,10.8574,66.666667,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.004,neither,doji,10.8574,50,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.0364,neither,doji,10.8576,100,2,4
'02/01/2018 17:39',10.857,10.857,10.857,10.857,0.0153,neither,doji,10.8576,50,2,4
'02/01/2018 17:39',10.858,10.858,10.857,10.857,0.0308,black,blackMaruboxu,10.8576,50,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.026,neither,doji,10.8576,50,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8576,50,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.024,neither,doji,10.8576,50,2,4
'02/01/2018 17:39',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,100,2,4
'02/01/2018 17:39',10.862,10.862,10.862,10.862,0.0075,neither,doji,10.8588,100,2,4
'02/01/2018 17:39',10.863,10.863,10.863,10.863,0.0075,neither,doji,10.8598,100,2,4
'02/01/2018 17:39',10.863,10.863,10.863,10.863,0.015,neither,doji,10.8608,100,2,4
'02/01/2018 17:39',10.867,10.869,10.867,10.869,0.0185,white,whiteMaruboxu,10.863,100,3,4
'02/01/2018 17:39',10.869,10.869,10.869,10.869,0.0075,neither,doji,10.8652,100,3,4
'02/01/2018 17:39',10.868,10.868,10.868,10.868,0.0249,neither,doji,10.8664,87.5,3,4
'02/01/2018 17:39',10.869,10.869,10.869,10.869,0.0075,neither,doji,10.8676,87.5,3,4
'02/01/2018 17:40',10.867,10.867,10.867,10.867,0.0197,neither,doji,10.8684,70,2,4
'02/01/2018 17:40',10.868,10.868,10.868,10.868,0.0092,neither,doji,10.8682,40,3,4
'02/01/2018 17:40',10.869,10.869,10.868,10.868,0.015,black,blackMaruboxu,10.868,40,3,4
'02/01/2018 17:40',10.869,10.869,10.869,10.869,0.0075,neither,doji,10.8682,60,3,4
'02/01/2018 17:40',10.868,10.868,10.868,10.868,0.0225,neither,doji,10.868,40,3,4
'02/01/2018 17:40',10.868,10.868,10.859,10.859,0.0176,black,blackMaruboxu,10.8664,16.666667,2,4
'02/01/2018 17:40',10.859,10.859,10.859,10.859,0.0075,neither,doji,10.8646,9.090909,2,4
'02/01/2018 17:40',10.858,10.858,10.857,10.857,0.0255,black,blackMaruboxu,10.8624,7.692308,2,4
'02/01/2018 17:40',10.857,10.857,10.857,10.857,0.0189,neither,doji,10.86,0,2,4
'02/01/2018 17:40',10.857,10.857,10.857,10.857,0.0243,neither,doji,10.8578,0,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0073,neither,doji,10.8576,33.333333,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8574,33.333333,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0199,neither,doji,10.8576,100,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,100,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0136,neither,doji,10.858,100,2,4
'02/01/2018 17:40',10.857,10.857,10.857,10.857,0.0137,neither,doji,10.8578,0,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0028,neither,doji,10.8578,50,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,50,2,4
'02/01/2018 17:40',10.858,10.858,10.858,10.858,0.0172,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.858,10.858,10.858,10.858,0.0149,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.857,10.857,10.857,10.857,0.0148,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.858,10.858,10.858,10.858,0.0428,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.858,10.858,10.858,10.858,0.0313,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.858,10.858,10.858,10.858,0.0075,neither,doji,10.8578,50,2,4
'02/01/2018 17:41',10.858,10.858,10.858,10.858,0.0345,neither,doji,10.858,100,2,4
'02/01/2018 17:41',10.86,10.86,10.86,10.86,0.0075,neither,doji,10.8584,100,2,4
'02/01/2018 17:41',10.867,10.868,10.867,10.868,0.0193,white,whiteMaruboxu,10.8604,100,3,4
'02/01/2018 17:41',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8624,100,3,4
'02/01/2018 17:41',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8644,100,3,4
'02/01/2018 17:41',10.867,10.867,10.867,10.867,0.0144,neither,doji,10.8662,90.909091,2,4
'02/01/2018 17:41',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,90,3,4
'02/01/2018 17:42',10.868,10.868,10.859,10.859,0.015,black,blackMaruboxu,10.866,9.090909,2,4
'02/01/2018 17:42',10.859,10.859,10.858,10.858,0.0419,black,blackMaruboxu,10.864,8.333333,2,4
'02/01/2018 17:42',10.859,10.859,10.859,10.859,0.0075,neither,doji,10.8622,15.384615,2,4
'02/01/2018 17:42',10.86,10.86,10.86,10.86,0.0075,neither,doji,10.8608,23.076923,2,4
'02/01/2018 17:42',10.867,10.867,10.867,10.867,0.0154,neither,doji,10.8606,47.368421,2,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8624,90.909091,3,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8644,100,3,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0043,neither,doji,10.8662,100,3,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0043,neither,doji,10.8678,100,3,4
'02/01/2018 17:42',10.867,10.867,10.867,10.867,0.0157,neither,doji,10.8678,50,2,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:42',10.867,10.867,10.867,10.867,0.0157,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0041,neither,doji,10.8676,50,3,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0155,neither,doji,10.8676,50,3,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0191,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0237,neither,doji,10.8678,50,3,4
'02/01/2018 17:42',10.867,10.867,10.867,10.867,0.0157,neither,doji,10.8678,50,2,4
'02/01/2018 17:42',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.02,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0077,neither,doji,10.8676,50,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0203,neither,doji,10.8676,50,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0077,neither,doji,10.8676,50,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0239,neither,doji,10.8674,40,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0208,neither,doji,10.8676,60,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0208,neither,doji,10.8676,50,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0165,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:43',10.869,10.869,10.869,10.869,0.0075,neither,doji,10.868,66.666667,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0219,neither,doji,10.868,50,2,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0219,neither,doji,10.8678,33.333333,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0089,neither,doji,10.8678,50,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0219,neither,doji,10.8674,25,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0177,neither,doji,10.8676,50,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0111,neither,doji,10.8676,50,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0176,neither,doji,10.8674,40,2,4
'02/01/2018 17:43',10.868,10.868,10.867,10.867,0.0233,black,blackMaruboxu,10.8674,50,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8674,50,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0091,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0228,neither,doji,10.8674,33.333333,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0244,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0221,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.018,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0183,neither,doji,10.8674,33.333333,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0078,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:43',10.867,10.867,10.867,10.867,0.0184,neither,doji,10.8674,33.333333,2,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0095,neither,doji,10.8674,50,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:43',10.868,10.868,10.868,10.868,0.0084,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0084,neither,doji,10.8678,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.0185,neither,doji,10.8678,50,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0185,neither,doji,10.8678,50,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.022,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.0173,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,50,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0232,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.0191,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.018,neither,doji,10.8676,50,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0085,neither,doji,10.8676,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.018,neither,doji,10.8674,40,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0086,neither,doji,10.8676,60,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,50,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.018,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:44',10.867,10.868,10.867,10.868,0.0269,white,whiteMaruboxu,10.8678,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.0179,neither,doji,10.8678,50,2,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.018,neither,doji,10.8676,0,2,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.006,neither,doji,10.8676,50,3,4
'02/01/2018 17:44',10.868,10.868,10.868,10.868,0.018,neither,doji,10.8676,50,3,4
'02/01/2018 17:44',10.867,10.867,10.867,10.867,0.0244,neither,doji,10.8674,33.333333,2,4
'02/01/2018 17:45',10.868,10.868,10.867,10.867,0.0321,black,blackMaruboxu,10.8674,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0082,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:45',10.867,10.869,10.867,10.869,0.0284,white,whiteMaruboxu,10.8678,66.666667,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0082,neither,doji,10.8678,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0211,neither,doji,10.8678,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0064,neither,doji,10.868,60,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0184,neither,doji,10.8678,40,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0056,neither,doji,10.8676,40,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.038,neither,doji,10.8674,40,2,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0175,neither,doji,10.8674,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0077,neither,doji,10.8674,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0176,neither,doji,10.8674,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0057,neither,doji,10.8674,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0176,neither,doji,10.8674,50,2,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0216,neither,doji,10.8674,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0057,neither,doji,10.8674,50,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,66.666667,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8676,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0176,neither,doji,10.8676,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0055,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0173,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0055,neither,doji,10.8676,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0216,neither,doji,10.8674,40,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0173,neither,doji,10.8676,60,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.02,neither,doji,10.8676,50,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0173,neither,doji,10.8676,33.333333,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8678,66.666667,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0216,neither,doji,10.8678,50,3,4
'02/01/2018 17:45',10.869,10.869,10.869,10.869,0.0075,neither,doji,10.868,66.666667,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.868,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0216,neither,doji,10.868,50,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.868,50,3,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0173,neither,doji,10.8678,40,2,4
'02/01/2018 17:45',10.867,10.867,10.867,10.867,0.0173,neither,doji,10.8674,25,2,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0111,neither,doji,10.8674,50,3,4
'02/01/2018 17:45',10.869,10.869,10.869,10.869,0.0075,neither,doji,10.8678,75,3,4
'02/01/2018 17:45',10.867,10.869,10.867,10.869,0.0319,white,whiteMaruboxu,10.868,66.666667,3,4
'02/01/2018 17:45',10.868,10.868,10.868,10.868,0.0173,neither,doji,10.8682,66.666667,3,4
'02/01/2018 17:45',10.867,10.868,10.867,10.868,0.033,white,whiteMaruboxu,10.8684,66.666667,3,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0212,neither,doji,10.8682,33.333333,2,4
'02/01/2018 17:46',10.868,10.868,10.868,10.868,0.0057,neither,doji,10.868,33.333333,3,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0176,neither,doji,10.8676,25,2,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0184,neither,doji,10.8674,33.333333,2,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0184,neither,doji,10.8672,33.333333,2,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0184,neither,doji,10.8672,50,2,4
'02/01/2018 17:46',10.868,10.868,10.868,10.868,0.0075,neither,doji,10.8672,50,3,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0225,neither,doji,10.8672,50,2,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0184,neither,doji,10.8672,50,2,4
'02/01/2018 17:46',10.868,10.868,10.868,10.868,0.0063,neither,doji,10.8674,66.666667,3,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0179,neither,doji,10.8674,50,2,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.018,neither,doji,10.8672,33.333333,2,4
'02/01/2018 17:46',10.868,10.868,10.868,10.868,0.0066,neither,doji,10.8674,66.666667,3,4
'02/01/2018 17:46',10.867,10.867,10.867,10.867,0.0208,neither,doji,10.8674,50,2,4
