Local time,Open,High,Low,Close,Volume
18.11.2019 15:50:04.600 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:04.700 GMT-0000,39.698,39.698,39.698,39.698,0.0008
18.11.2019 15:50:05.200 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:05.250 GMT-0000,39.698,39.698,39.698,39.698,0.0008
18.11.2019 15:50:05.400 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:05.500 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:05.550 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:05.800 GMT-0000,39.698,39.698,39.698,39.698,0.002
18.11.2019 15:50:06.300 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:06.950 GMT-0000,39.698,39.698,39.698,39.698,0.002
18.11.2019 15:50:07.300 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:07.400 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:50:07.550 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:07.650 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:07.800 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:07.900 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:08.050 GMT-0000,39.698,39.698,39.698,39.698,0.002
18.11.2019 15:50:09.400 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:09.500 GMT-0000,39.698,39.698,39.698,39.698,0.0008
18.11.2019 15:50:10.350 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:10.600 GMT-0000,39.698,39.698,39.698,39.698,0.0008
18.11.2019 15:50:11.750 GMT-0000,39.698,39.698,39.698,39.698,0.002
18.11.2019 15:50:11.800 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:12.100 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:12.250 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:12.800 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:13.100 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:13.200 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:13.400 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:15.850 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:15.950 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:16.950 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:17.100 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:18.000 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:19.200 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:19.250 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:19.400 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:19.900 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:21.200 GMT-0000,39.738,39.738,39.738,39.738,0.002
18.11.2019 15:50:21.350 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:21.450 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:21.850 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:22.000 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:22.650 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:50:24.350 GMT-0000,39.737,39.737,39.737,39.737,0.0008
18.11.2019 15:50:24.400 GMT-0000,39.738,39.738,39.738,39.738,0.0008
18.11.2019 15:50:24.650 GMT-0000,39.737,39.737,39.737,39.737,0.002
18.11.2019 15:50:24.900 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:50:25.650 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:25.850 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:26.200 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:26.400 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:26.650 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:27.050 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:27.650 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:50:29.150 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:29.500 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:29.900 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:30.050 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:50:30.650 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:31.050 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:50:31.850 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:32.100 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:33.550 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:33.700 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:34.050 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:35.100 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:50:36.650 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:36.950 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:38.000 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:38.150 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:39.000 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:39.500 GMT-0000,39.718,39.718,39.718,39.718,0.002
18.11.2019 15:50:40.700 GMT-0000,39.717,39.717,39.717,39.717,0.002
18.11.2019 15:50:40.750 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:40.850 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:50:41.550 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:41.800 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:43.250 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:43.550 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:45.350 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:45.450 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:45.650 GMT-0000,39.717,39.717,39.717,39.717,0.0008
18.11.2019 15:50:45.700 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:45.950 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:46.700 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:50:47.250 GMT-0000,39.707,39.707,39.707,39.707,0.002
18.11.2019 15:50:47.350 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:47.500 GMT-0000,39.708,39.708,39.708,39.708,0.002
18.11.2019 15:50:47.950 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:48.000 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:48.150 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:50:48.650 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:48.900 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:49.100 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:49.300 GMT-0000,39.728,39.728,39.728,39.728,0.0008
18.11.2019 15:50:49.400 GMT-0000,39.727,39.727,39.727,39.727,0.002
18.11.2019 15:50:49.550 GMT-0000,39.728,39.728,39.728,39.728,0.002
18.11.2019 15:50:50.750 GMT-0000,39.718,39.718,39.718,39.718,0.0008
18.11.2019 15:50:50.850 GMT-0000,39.708,39.708,39.708,39.708,0.0008
18.11.2019 15:50:51.050 GMT-0000,39.698,39.698,39.698,39.698,0.002
18.11.2019 15:50:51.150 GMT-0000,39.698,39.698,39.698,39.698,0.002
18.11.2019 15:50:51.600 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:51.700 GMT-0000,39.698,39.698,39.698,39.698,0.0008
18.11.2019 15:50:52.450 GMT-0000,39.697,39.697,39.697,39.697,0.002
18.11.2019 15:50:52.600 GMT-0000,39.688,39.688,39.688,39.688,0.0008
18.11.2019 15:50:52.700 GMT-0000,39.687,39.687,39.687,39.687,0.002
18.11.2019 15:50:52.900 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:50:53.600 GMT-0000,39.677,39.677,39.677,39.677,0.002
18.11.2019 15:50:53.950 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:50:54.650 GMT-0000,39.677,39.677,39.677,39.677,0.0008
18.11.2019 15:50:54.700 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:50:55.050 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:50:55.200 GMT-0000,39.667,39.667,39.667,39.667,0.0008
18.11.2019 15:50:55.300 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:50:55.850 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:50:56.250 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:50:56.800 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:50:57.100 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:50:57.550 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:50:57.650 GMT-0000,39.658,39.658,39.658,39.658,0.002
18.11.2019 15:50:57.850 GMT-0000,39.647,39.647,39.647,39.647,0.002
18.11.2019 15:50:57.900 GMT-0000,39.658,39.658,39.658,39.658,0.002
18.11.2019 15:50:58.200 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:50:58.400 GMT-0000,39.658,39.658,39.658,39.658,0.002
18.11.2019 15:50:58.550 GMT-0000,39.658,39.658,39.658,39.658,0.002
18.11.2019 15:50:58.600 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:50:59.450 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:50:59.500 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:50:59.550 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:50:59.700 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:50:59.750 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:00.250 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:00.400 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:01.650 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:02.600 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:03.050 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:03.100 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:03.250 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:04.100 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:04.250 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:04.400 GMT-0000,39.677,39.677,39.677,39.677,0.002
18.11.2019 15:51:05.000 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:06.400 GMT-0000,39.677,39.677,39.677,39.677,0.002
18.11.2019 15:51:06.700 GMT-0000,39.677,39.677,39.677,39.677,0.0008
18.11.2019 15:51:06.750 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:06.900 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:07.150 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:07.950 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:08.400 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:08.700 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:51:08.900 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:51:09.700 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:51:10.050 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:51:10.200 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:51:10.250 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:51:10.850 GMT-0000,39.667,39.667,39.667,39.667,0.0008
18.11.2019 15:51:10.950 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:12.750 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:12.900 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:15.200 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:15.500 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:15.650 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:15.900 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:20.350 GMT-0000,39.677,39.677,39.677,39.677,0.0008
18.11.2019 15:51:20.400 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:20.500 GMT-0000,39.677,39.677,39.677,39.677,0.002
18.11.2019 15:51:20.850 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:22.200 GMT-0000,39.688,39.688,39.688,39.688,0.0008
18.11.2019 15:51:22.250 GMT-0000,39.687,39.687,39.687,39.687,0.002
18.11.2019 15:51:22.350 GMT-0000,39.688,39.688,39.688,39.688,0.002
18.11.2019 15:51:22.550 GMT-0000,39.678,39.678,39.678,39.678,0.002
18.11.2019 15:51:22.850 GMT-0000,39.678,39.678,39.678,39.678,0.002
18.11.2019 15:51:23.000 GMT-0000,39.678,39.678,39.678,39.678,0.002
18.11.2019 15:51:23.100 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:23.150 GMT-0000,39.678,39.678,39.678,39.678,0.002
18.11.2019 15:51:23.200 GMT-0000,39.677,39.677,39.677,39.677,0.002
18.11.2019 15:51:23.350 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:23.650 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:23.750 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:24.500 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:24.600 GMT-0000,39.677,39.677,39.677,39.677,0.0008
18.11.2019 15:51:24.850 GMT-0000,39.678,39.678,39.678,39.678,0.0008
18.11.2019 15:51:24.950 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:25.200 GMT-0000,39.668,39.668,39.668,39.668,0.002
18.11.2019 15:51:25.650 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:26.200 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:26.450 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:27.200 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:27.550 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:28.050 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:51:28.200 GMT-0000,39.658,39.658,39.658,39.658,0.002
18.11.2019 15:51:28.950 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:51:29.450 GMT-0000,39.658,39.658,39.658,39.658,0.0008
18.11.2019 15:51:29.550 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:29.650 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:30.150 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:30.300 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:30.850 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:31.400 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:31.650 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:31.950 GMT-0000,39.668,39.668,39.668,39.668,0.0008
18.11.2019 15:51:32.550 GMT-0000,39.667,39.667,39.667,39.667,0.002
18.11.2019 15:51:32.650 GMT-0000,39.657,39.657,39.657,39.657,0.002
18.11.2019 15:51:32.800 GMT-0000,39.658,39.658,39.658,39.658,0.002
18.11.2019 15:51:33.750 GMT-0000,39.648,39.648,39.648,39.648,0.002
18.11.2019 15:51:33.800 GMT-0000,39.628,39.628,39.628,39.628,0.002
18.11.2019 15:51:33.950 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:34.050 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:34.250 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:34.300 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:34.500 GMT-0000,39.628,39.628,39.628,39.628,0.002
18.11.2019 15:51:34.800 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:35.150 GMT-0000,39.637,39.637,39.637,39.637,0.002
18.11.2019 15:51:35.450 GMT-0000,39.638,39.638,39.638,39.638,0.0008
18.11.2019 15:51:35.700 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:36.400 GMT-0000,39.637,39.637,39.637,39.637,0.002
18.11.2019 15:51:36.550 GMT-0000,39.638,39.638,39.638,39.638,0.0008
18.11.2019 15:51:36.850 GMT-0000,39.638,39.638,39.638,39.638,0.0008
18.11.2019 15:51:36.900 GMT-0000,39.628,39.628,39.628,39.628,0.002
18.11.2019 15:51:37.500 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:37.650 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:38.350 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:38.500 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:39.650 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:40.050 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:40.850 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:41.000 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:44.450 GMT-0000,39.647,39.647,39.647,39.647,0.002
18.11.2019 15:51:44.550 GMT-0000,39.648,39.648,39.648,39.648,0.0008
18.11.2019 15:51:44.750 GMT-0000,39.637,39.637,39.637,39.637,0.002
18.11.2019 15:51:44.900 GMT-0000,39.638,39.638,39.638,39.638,0.0008
18.11.2019 15:51:45.200 GMT-0000,39.637,39.637,39.637,39.637,0.002
18.11.2019 15:51:45.450 GMT-0000,39.638,39.638,39.638,39.638,0.0008
18.11.2019 15:51:46.000 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:46.350 GMT-0000,39.627,39.627,39.627,39.627,0.0008
18.11.2019 15:51:46.500 GMT-0000,39.627,39.627,39.627,39.627,0.0008
18.11.2019 15:51:46.550 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:47.100 GMT-0000,39.627,39.627,39.627,39.627,0.0008
18.11.2019 15:51:47.250 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:47.850 GMT-0000,39.627,39.627,39.627,39.627,0.002
18.11.2019 15:51:48.000 GMT-0000,39.628,39.628,39.628,39.628,0.0008
18.11.2019 15:51:49.400 GMT-0000,39.618,39.618,39.618,39.618,0.002
18.11.2019 15:51:49.800 GMT-0000,39.617,39.617,39.617,39.617,0.002
18.11.2019 15:51:50.000 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:50.050 GMT-0000,39.608,39.608,39.608,39.608,0.0008
18.11.2019 15:51:50.100 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:51.700 GMT-0000,39.617,39.617,39.617,39.617,0.0008
18.11.2019 15:51:51.750 GMT-0000,39.608,39.608,39.608,39.608,0.0008
18.11.2019 15:51:51.900 GMT-0000,39.608,39.608,39.608,39.608,0.0008
18.11.2019 15:51:52.000 GMT-0000,39.608,39.608,39.608,39.608,0.002
18.11.2019 15:51:52.150 GMT-0000,39.607,39.607,39.607,39.607,0.002
18.11.2019 15:51:52.400 GMT-0000,39.608,39.608,39.608,39.608,0.0008
18.11.2019 15:51:52.500 GMT-0000,39.607,39.607,39.607,39.607,0.002
18.11.2019 15:51:52.800 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:52.850 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:53.000 GMT-0000,39.608,39.608,39.608,39.608,0.0008
18.11.2019 15:51:53.400 GMT-0000,39.607,39.607,39.607,39.607,0.002
18.11.2019 15:51:53.550 GMT-0000,39.617,39.617,39.617,39.617,0.0008
18.11.2019 15:51:53.650 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:54.700 GMT-0000,39.617,39.617,39.617,39.617,0.002
18.11.2019 15:51:54.800 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:55.000 GMT-0000,39.617,39.617,39.617,39.617,0.002
18.11.2019 15:51:55.400 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:55.450 GMT-0000,39.607,39.607,39.607,39.607,0.002
18.11.2019 15:51:55.500 GMT-0000,39.608,39.608,39.608,39.608,0.002
18.11.2019 15:51:56.500 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:56.600 GMT-0000,39.608,39.608,39.608,39.608,0.002
18.11.2019 15:51:57.050 GMT-0000,39.607,39.607,39.607,39.607,0.002
18.11.2019 15:51:57.350 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:57.400 GMT-0000,39.618,39.618,39.618,39.618,0.002
18.11.2019 15:51:57.900 GMT-0000,39.617,39.617,39.617,39.617,0.002
18.11.2019 15:51:58.050 GMT-0000,39.618,39.618,39.618,39.618,0.002
18.11.2019 15:51:58.350 GMT-0000,39.618,39.618,39.618,39.618,0.0008
18.11.2019 15:51:58.400 GMT-0000,39.608,39.608,39.608,39.608,0.0008
18.11.2019 15:51:58.600 GMT-0000,39.617,39.617,39.617,39.617,0.0008
18.11.2019 15:51:58.650 GMT-0000,39.617,39.617,39.617,39.617,0.002
18.11.2019 15:51:58.700 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:51:58.800 GMT-0000,39.598,39.598,39.598,39.598,0.002
18.11.2019 15:52:01.150 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:01.250 GMT-0000,39.598,39.598,39.598,39.598,0.002
18.11.2019 15:52:01.600 GMT-0000,39.588,39.588,39.588,39.588,0.002
18.11.2019 15:52:01.900 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:02.350 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:03.050 GMT-0000,39.598,39.598,39.598,39.598,0.0008
18.11.2019 15:52:03.100 GMT-0000,39.598,39.598,39.598,39.598,0.002
18.11.2019 15:52:03.600 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:04.250 GMT-0000,39.598,39.598,39.598,39.598,0.002
18.11.2019 15:52:05.350 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:05.450 GMT-0000,39.598,39.598,39.598,39.598,0.002
18.11.2019 15:52:05.700 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:05.950 GMT-0000,39.598,39.598,39.598,39.598,0.0008
18.11.2019 15:52:06.900 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:07.650 GMT-0000,39.598,39.598,39.598,39.598,0.0008
18.11.2019 15:52:08.200 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:08.900 GMT-0000,39.598,39.598,39.598,39.598,0.0008
18.11.2019 15:52:09.000 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:09.150 GMT-0000,39.598,39.598,39.598,39.598,0.0008
18.11.2019 15:52:10.000 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:10.400 GMT-0000,39.598,39.598,39.598,39.598,0.0008
18.11.2019 15:52:10.850 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:11.050 GMT-0000,39.588,39.588,39.588,39.588,0.002
18.11.2019 15:52:11.350 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:11.950 GMT-0000,39.578,39.578,39.578,39.578,0.0008
18.11.2019 15:52:12.000 GMT-0000,39.567,39.567,39.567,39.567,0.002
18.11.2019 15:52:12.050 GMT-0000,39.568,39.568,39.568,39.568,0.002
18.11.2019 15:52:12.400 GMT-0000,39.567,39.567,39.567,39.567,0.002
18.11.2019 15:52:13.000 GMT-0000,39.568,39.568,39.568,39.568,0.0008
18.11.2019 15:52:13.200 GMT-0000,39.578,39.578,39.578,39.578,0.002
18.11.2019 15:52:14.100 GMT-0000,39.577,39.577,39.577,39.577,0.002
18.11.2019 15:52:14.200 GMT-0000,39.578,39.578,39.578,39.578,0.002
18.11.2019 15:52:14.300 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:14.550 GMT-0000,39.597,39.597,39.597,39.597,0.002
18.11.2019 15:52:14.800 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:14.850 GMT-0000,39.598,39.598,39.598,39.598,0.002
18.11.2019 15:52:15.050 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:15.100 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:15.300 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:15.450 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:15.600 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:15.700 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:16.150 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:16.700 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:16.850 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:16.950 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:17.100 GMT-0000,39.587,39.587,39.587,39.587,0.002
18.11.2019 15:52:17.250 GMT-0000,39.588,39.588,39.588,39.588,0.0008
18.11.2019 15:52:17.400 GMT-0000,39.568,39.568,39.568,39.568,0.0008
18.11.2019 15:52:17.500 GMT-0000,39.578,39.578,39.578,39.578,0.0008
