Local time,Ask,Bid,AskVolume,BidVolume
18.11.2019 17:30:07.722 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 17:30:08.602 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 17:30:09.160 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:09.268 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 17:30:09.716 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:10.161 GMT-0000,39.652,39.637,0,0.0008
18.11.2019 17:30:10.281 GMT-0000,39.652,39.628,0.002,0.002
18.11.2019 17:30:13.422 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 17:30:13.669 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:13.916 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 17:30:14.361 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:14.709 GMT-0000,39.652,39.638000000000005,0.002,0.0008
18.11.2019 17:30:15.704 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 17:30:15.869 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 17:30:16.460 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 17:30:16.561 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:30:17.441 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:17.779 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:30:18.535 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:18.636 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:18.809 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:19.795 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:30:20.320 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:22.156 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:22.257 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:22.383 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:22.489 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:23.121 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:23.354 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:23.599 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:25.792 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:26.020 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:26.478 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:27.624 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:28.470 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:28.645 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:29.115 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:29.426 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:30.543 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:30.800 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:31.428 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:31.738 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:32.176 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:32.571 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:33.342 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:30:33.660 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:30:35.506 GMT-0000,39.663000000000004,39.637,0.002,0.002
18.11.2019 17:30:36.304 GMT-0000,39.662,39.638000000000005,0,0.0008
18.11.2019 17:30:36.600 GMT-0000,39.652,39.638000000000005,0,0.002
18.11.2019 17:30:37.460 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 17:30:39.977 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 17:30:40.331 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 17:30:40.455 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 17:30:42.726 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:42.852 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 17:30:42.984 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:43.962 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 17:30:45.372 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 17:30:45.915 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 17:30:46.244 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 17:30:48.528 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 17:30:48.844 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 17:30:50.234 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 17:30:50.535 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 17:30:50.968 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 17:30:51.329 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 17:30:51.547 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 17:30:52.189 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 17:30:53.625 GMT-0000,39.643,39.638000000000005,0,0.0008
18.11.2019 17:30:53.675 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:30:53.833 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:30:55.123 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:30:55.318 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:30:55.588 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:30:56.013 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:30:57.867 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:30:57.994 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:30:59.272 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:30:59.544 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:00.067 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:00.168 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:31:01.910 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:02.076 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:04.204 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:04.870 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:07.254 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:07.382 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:08.240 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:08.644 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:10.004 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:10.197 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:12.141 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:12.191 GMT-0000,39.682,39.658,0.002,0.002
18.11.2019 17:31:12.241 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:13.426 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:13.841 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:13.961 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:14.201 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:14.704 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:14.979 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:15.049 GMT-0000,39.683,39.657,0.002,0.002
18.11.2019 17:31:15.150 GMT-0000,39.682,39.658,0.002,0.002
18.11.2019 17:31:15.607 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:16.096 GMT-0000,39.683,39.657,0.002,0.002
18.11.2019 17:31:16.424 GMT-0000,39.682,39.668,0.002,0.002
18.11.2019 17:31:16.561 GMT-0000,39.682,39.658,0,0.0008
18.11.2019 17:31:16.670 GMT-0000,39.682,39.667,0,0.0008
18.11.2019 17:31:16.815 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:16.991 GMT-0000,39.683,39.667,0.002,0.0008
18.11.2019 17:31:17.041 GMT-0000,39.682,39.658,0,0.0008
18.11.2019 17:31:17.295 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:17.414 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:18.035 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:18.086 GMT-0000,39.682,39.658,0.002,0.002
18.11.2019 17:31:18.875 GMT-0000,39.683,39.657,0.002,0.002
18.11.2019 17:31:19.198 GMT-0000,39.682,39.658,0,0.0008
18.11.2019 17:31:19.359 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:19.758 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:19.922 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:20.126 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:20.428 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:21.176 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:31:21.662 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:21.805 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:22.272 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:22.648 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:24.201 GMT-0000,39.672,39.668,0,0.0008
18.11.2019 17:31:24.252 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:24.407 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:24.692 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:25.204 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:25.305 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:26.014 GMT-0000,39.682,39.658,0.002,0.002
18.11.2019 17:31:26.338 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:29.799 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:31.155 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:31:32.889 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:32.990 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:40.374 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:41.377 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:31:41.742 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:31:45.634 GMT-0000,39.672,39.668,0,0.0008
18.11.2019 17:31:45.684 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:31:46.187 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:47.023 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:49.574 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:49.678 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:31:50.990 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:51.230 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:31:52.059 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:52.338 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:53.053 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:53.866 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:31:57.971 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:31:58.408 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:00.858 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:01.118 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:05.137 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:05.931 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:05.982 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:32:07.046 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:32:07.221 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:32:12.329 GMT-0000,39.682,39.658,0.002,0.002
18.11.2019 17:32:12.531 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:13.191 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:13.905 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:14.061 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:15.746 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:18.052 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:20.877 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:23.583 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:24.680 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:32:28.837 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:29.104 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:29.155 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:29.261 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:29.371 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:29.522 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:32:29.857 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:30.192 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:31.090 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:31.430 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:31.651 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:32:31.970 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:32.107 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:32:32.290 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:32.445 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:32.496 GMT-0000,39.672,39.648,0,0.0008
18.11.2019 17:32:33.564 GMT-0000,39.673,39.647,0.002,0.002
18.11.2019 17:32:33.614 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:34.411 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:34.534 GMT-0000,39.673,39.647,0.002,0.002
18.11.2019 17:32:34.790 GMT-0000,39.672,39.648,0,0.0008
18.11.2019 17:32:36.072 GMT-0000,39.673,39.647,0.002,0.002
18.11.2019 17:32:36.373 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:36.632 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:36.946 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:39.400 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:39.951 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:40.504 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:40.752 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:41.828 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:43.708 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:43.809 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:45.581 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:45.908 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:46.079 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:50.919 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:32:51.753 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:32:51.962 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:32:52.803 GMT-0000,39.663000000000004,39.658,0,0.0008
18.11.2019 17:32:52.853 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:53.014 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:53.438 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:55.480 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:55.888 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:56.311 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:32:57.103 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:32:59.963 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:00.344 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:03.063 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:03.423 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:03.659 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:05.078 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:05.179 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:06.254 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:07.534 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:08.035 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:08.396 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:08.547 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:33:10.159 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:10.662 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:14.838 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:15.904 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:18.947 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:21.323 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:24.879 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:25.004 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:25.167 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:25.696 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:26.029 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:26.306 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:31.680 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:32.339 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:32.484 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:32.686 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:33.484 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:33.642 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:33:34.060 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:34.836 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 17:33:35.298 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:36.088 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:33:36.238 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:36.288 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:33:36.444 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:36.708 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:38.334 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:39.073 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:40.472 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:40.787 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:41.885 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:42.388 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:42.749 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:43.096 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:43.853 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:43.966 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:45.222 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:45.727 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:45.877 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:46.039 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:46.357 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:46.672 GMT-0000,39.672,39.657,0,0.0008
18.11.2019 17:33:46.723 GMT-0000,39.672,39.648,0.002,0.002
18.11.2019 17:33:47.641 GMT-0000,39.672,39.658,0.002,0.0008
18.11.2019 17:33:48.172 GMT-0000,39.672,39.648,0,0.0008
18.11.2019 17:33:49.080 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:49.375 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:33:49.825 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:50.025 GMT-0000,39.662,39.648,0.002,0.002
18.11.2019 17:33:53.468 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 17:33:53.744 GMT-0000,39.663000000000004,39.657,0,0.0008
18.11.2019 17:33:53.795 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:54.474 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:54.666 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:55.411 GMT-0000,39.683,39.657,0.002,0.002
18.11.2019 17:33:55.461 GMT-0000,39.682,39.668,0.002,0.002
18.11.2019 17:33:55.574 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:33:55.702 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:33:57.240 GMT-0000,39.682,39.658,0,0.0008
18.11.2019 17:33:57.411 GMT-0000,39.683,39.657,0.002,0.002
18.11.2019 17:33:57.854 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:33:57.982 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:33:58.242 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:33:59.268 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:00.066 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:00.240 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:00.349 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:03.462 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:04.798 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:10.101 GMT-0000,39.682,39.658,0.002,0.002
18.11.2019 17:34:10.157 GMT-0000,39.682,39.668,0.002,0.0008
18.11.2019 17:34:10.710 GMT-0000,39.672,39.658,0.002,0.002
18.11.2019 17:34:11.539 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:12.474 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:12.874 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:13.620 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:34:13.772 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:15.974 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:16.122 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:16.237 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:17.164 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:17.339 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:19.201 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:20.219 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:20.446 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:23.151 GMT-0000,39.672,39.658,0,0.0008
18.11.2019 17:34:24.610 GMT-0000,39.673,39.657,0.002,0.002
18.11.2019 17:34:25.182 GMT-0000,39.682,39.668,0.002,0.002
18.11.2019 17:34:25.480 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:25.689 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:34:30.651 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:33.110 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:34:33.856 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:36.047 GMT-0000,39.682,39.668,0.002,0.002
18.11.2019 17:34:48.739 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:49.395 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:34:57.069 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:57.324 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:34:57.503 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:34:57.604 GMT-0000,39.692,39.678000000000004,0.002,0.002
18.11.2019 17:34:57.739 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:34:58.092 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:34:58.331 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:34:58.975 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:34:59.256 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:34:59.664 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:34:59.815 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:00.106 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:02.448 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:02.588 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:05.406 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:06.356 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:06.547 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:07.304 GMT-0000,39.692,39.678000000000004,0.002,0.002
18.11.2019 17:35:08.008 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:08.131 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:08.659 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:10.079 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:12.980 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:13.118 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:13.491 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:13.601 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:35:14.868 GMT-0000,39.683,39.667,0.002,0.002
18.11.2019 17:35:15.032 GMT-0000,39.682,39.668,0,0.0008
18.11.2019 17:35:15.666 GMT-0000,39.683,39.677,0,0.0008
18.11.2019 17:35:15.716 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:16.254 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:16.574 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:19.578 GMT-0000,39.693000000000005,39.677,0.002,0.002
18.11.2019 17:35:21.513 GMT-0000,39.692,39.678000000000004,0,0.0008
18.11.2019 17:35:21.775 GMT-0000,39.693000000000005,39.677,0.002,0.002
