Local time,Open,High,Low,Close,Volume
03.01.2018 18:04:12.000 GMT-0000,11.828,11.828,11.828,11.828,0.0075
03.01.2018 18:04:13.000 GMT-0000,11.828,11.828,11.828,11.828,0.0075
03.01.2018 18:04:14.000 GMT-0000,11.828,11.828,11.828,11.828,0.0168
03.01.2018 18:04:15.000 GMT-0000,11.838,11.838,11.838,11.838,0.0176
03.01.2018 18:04:16.000 GMT-0000,11.838,11.838,11.838,11.838,0.004
03.01.2018 18:04:17.000 GMT-0000,11.837,11.837,11.837,11.837,0.0145
03.01.2018 18:04:18.000 GMT-0000,11.838,11.838,11.838,11.838,0.0038
03.01.2018 18:04:20.000 GMT-0000,11.837,11.837,11.837,11.837,0.015099999999999999
03.01.2018 18:04:22.000 GMT-0000,11.838,11.838,11.838,11.838,0.0039000000000000003
03.01.2018 18:04:23.000 GMT-0000,11.837,11.837,11.837,11.837,0.015299999999999998
03.01.2018 18:04:24.000 GMT-0000,11.838,11.838,11.838,11.838,0.0044
03.01.2018 18:04:26.000 GMT-0000,11.837,11.837,11.837,11.837,0.015299999999999998
03.01.2018 18:04:27.000 GMT-0000,11.838,11.838,11.838,11.838,0.0041
03.01.2018 18:04:28.000 GMT-0000,11.837,11.837,11.837,11.837,0.034199999999999994
03.01.2018 18:04:29.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:04:31.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:04:47.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:04:53.000 GMT-0000,11.849,11.849,11.849,11.849,0.0075
03.01.2018 18:04:58.000 GMT-0000,11.850,11.850,11.850,11.850,0.0075
03.01.2018 18:05:02.000 GMT-0000,11.850,11.850,11.850,11.850,0.0075
03.01.2018 18:05:06.000 GMT-0000,11.850,11.850,11.850,11.850,0.0075
03.01.2018 18:05:14.000 GMT-0000,11.850,11.850,11.850,11.850,0.0075
03.01.2018 18:05:15.000 GMT-0000,11.849,11.849,11.849,11.849,0.0075
03.01.2018 18:05:16.000 GMT-0000,11.849,11.849,11.849,11.849,0.0075
03.01.2018 18:05:18.000 GMT-0000,11.850,11.850,11.850,11.850,0.0075
03.01.2018 18:05:36.000 GMT-0000,11.848,11.848,11.848,11.848,0.042300000000000004
03.01.2018 18:05:38.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:05:40.000 GMT-0000,11.848,11.848,11.848,11.848,0.0348
03.01.2018 18:05:41.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:05:42.000 GMT-0000,11.848,11.848,11.848,11.848,0.0343
03.01.2018 18:05:44.000 GMT-0000,11.848,11.848,11.848,11.848,0.015
03.01.2018 18:05:45.000 GMT-0000,11.848,11.848,11.848,11.848,0.0204
03.01.2018 18:05:47.000 GMT-0000,11.847,11.848,11.847,11.848,0.0207
03.01.2018 18:05:48.000 GMT-0000,11.841,11.841,11.841,11.841,0.0075
03.01.2018 18:05:49.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:05:50.000 GMT-0000,11.838,11.838,11.838,11.838,0.0032
03.01.2018 18:05:52.000 GMT-0000,11.837,11.837,11.837,11.837,0.0143
03.01.2018 18:05:53.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:06:13.000 GMT-0000,11.838,11.838,11.838,11.838,0.0141
03.01.2018 18:06:14.000 GMT-0000,11.838,11.838,11.838,11.838,0.0031
03.01.2018 18:06:15.000 GMT-0000,11.837,11.837,11.837,11.837,0.0141
03.01.2018 18:06:16.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:06:17.000 GMT-0000,11.837,11.837,11.829,11.829,0.022499999999999996
03.01.2018 18:06:18.000 GMT-0000,11.828,11.828,11.828,11.828,0.0251
03.01.2018 18:06:19.000 GMT-0000,11.830,11.830,11.830,11.830,0.0075
03.01.2018 18:06:21.000 GMT-0000,11.829,11.829,11.829,11.829,0.015
03.01.2018 18:06:22.000 GMT-0000,11.829,11.831,11.829,11.831,0.015
03.01.2018 18:06:24.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:06:25.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:07:00.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:03.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:04.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:05.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:07.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:09.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:07:10.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:11.000 GMT-0000,11.829,11.829,11.829,11.829,0.015
03.01.2018 18:07:12.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:15.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:07:16.000 GMT-0000,11.830,11.830,11.830,11.830,0.0075
03.01.2018 18:07:17.000 GMT-0000,11.830,11.830,11.830,11.830,0.0075
03.01.2018 18:07:23.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:07:24.000 GMT-0000,11.830,11.830,11.830,11.830,0.0075
03.01.2018 18:07:34.000 GMT-0000,11.832,11.832,11.832,11.832,0.0075
03.01.2018 18:07:42.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:07:46.000 GMT-0000,11.821,11.821,11.821,11.821,0.0075
03.01.2018 18:07:47.000 GMT-0000,11.821,11.821,11.821,11.821,0.0075
03.01.2018 18:07:49.000 GMT-0000,11.822,11.822,11.822,11.822,0.0075
03.01.2018 18:07:50.000 GMT-0000,11.822,11.822,11.822,11.822,0.0075
03.01.2018 18:07:51.000 GMT-0000,11.822,11.822,11.822,11.822,0.0075
03.01.2018 18:07:53.000 GMT-0000,11.822,11.822,11.812,11.812,0.022499999999999996
03.01.2018 18:07:54.000 GMT-0000,11.807,11.807,11.807,11.807,0.0161
03.01.2018 18:07:55.000 GMT-0000,11.807,11.808,11.807,11.808,0.0186
03.01.2018 18:07:56.000 GMT-0000,11.807,11.807,11.807,11.807,0.0144
03.01.2018 18:07:57.000 GMT-0000,11.808,11.808,11.808,11.808,0.0033
03.01.2018 18:08:08.000 GMT-0000,11.808,11.808,11.808,11.808,0.018
03.01.2018 18:08:11.000 GMT-0000,11.818,11.818,11.817,11.817,0.0068
03.01.2018 18:08:12.000 GMT-0000,11.818,11.828,11.818,11.828,0.023
03.01.2018 18:08:13.000 GMT-0000,11.828,11.828,11.828,11.828,0.0075
03.01.2018 18:08:14.000 GMT-0000,11.827,11.827,11.822,11.822,0.0207
03.01.2018 18:08:15.000 GMT-0000,11.822,11.822,11.817,11.817,0.023199999999999995
03.01.2018 18:08:16.000 GMT-0000,11.827,11.828,11.827,11.828,0.0181
03.01.2018 18:08:17.000 GMT-0000,11.827,11.827,11.827,11.827,0.014
03.01.2018 18:08:18.000 GMT-0000,11.828,11.828,11.828,11.828,0.0033
03.01.2018 18:08:19.000 GMT-0000,11.828,11.828,11.828,11.828,0.0033
03.01.2018 18:08:20.000 GMT-0000,11.828,11.828,11.828,11.828,0.0034
03.01.2018 18:08:21.000 GMT-0000,11.828,11.828,11.828,11.828,0.0034
03.01.2018 18:08:22.000 GMT-0000,11.827,11.831,11.827,11.831,0.022
03.01.2018 18:08:23.000 GMT-0000,11.837,11.837,11.837,11.837,0.0013
03.01.2018 18:08:24.000 GMT-0000,11.838,11.838,11.830,11.830,0.018799999999999997
03.01.2018 18:08:25.000 GMT-0000,11.827,11.827,11.827,11.827,0.0149
03.01.2018 18:08:26.000 GMT-0000,11.827,11.827,11.827,11.827,0.015299999999999998
03.01.2018 18:08:28.000 GMT-0000,11.828,11.828,11.828,11.828,0.004
03.01.2018 18:08:29.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:08:30.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:08:32.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:08:33.000 GMT-0000,11.832,11.832,11.832,11.832,0.0075
03.01.2018 18:08:34.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:08:35.000 GMT-0000,11.827,11.827,11.827,11.827,0.018
03.01.2018 18:08:36.000 GMT-0000,11.828,11.837,11.828,11.837,0.013399999999999999
03.01.2018 18:08:37.000 GMT-0000,11.838,11.838,11.838,11.838,0.0004
03.01.2018 18:08:38.000 GMT-0000,11.837,11.838,11.837,11.838,0.02
03.01.2018 18:08:40.000 GMT-0000,11.838,11.838,11.837,11.837,0.015099999999999999
03.01.2018 18:08:44.000 GMT-0000,11.838,11.838,11.837,11.837,0.0155
03.01.2018 18:08:46.000 GMT-0000,11.838,11.838,11.838,11.838,0.013
03.01.2018 18:09:02.000 GMT-0000,11.838,11.838,11.838,11.838,0.0129
03.01.2018 18:09:22.000 GMT-0000,11.838,11.838,11.838,11.838,0.0149
03.01.2018 18:09:37.000 GMT-0000,11.838,11.838,11.838,11.838,0.0039000000000000003
03.01.2018 18:09:41.000 GMT-0000,11.837,11.837,11.837,11.837,0.0155
03.01.2018 18:09:48.000 GMT-0000,11.838,11.838,11.838,11.838,0.0042
03.01.2018 18:10:03.000 GMT-0000,11.837,11.837,11.837,11.837,0.015600000000000001
03.01.2018 18:10:05.000 GMT-0000,11.838,11.838,11.838,11.838,0.0073
03.01.2018 18:10:09.000 GMT-0000,11.837,11.837,11.837,11.837,0.0207
03.01.2018 18:10:10.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:11.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:14.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:15.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:19.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:20.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:21.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:23.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:24.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:29.000 GMT-0000,11.841,11.841,11.841,11.841,0.0075
03.01.2018 18:10:30.000 GMT-0000,11.840,11.840,11.840,11.840,0.0075
03.01.2018 18:10:35.000 GMT-0000,11.841,11.841,11.841,11.841,0.0075
03.01.2018 18:10:36.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:38.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:40.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:42.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:10:59.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:11:02.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:11:08.000 GMT-0000,11.837,11.837,11.837,11.837,0.0157
03.01.2018 18:11:10.000 GMT-0000,11.838,11.838,11.838,11.838,0.0043
03.01.2018 18:11:12.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:11:13.000 GMT-0000,11.827,11.827,11.827,11.827,0.016
03.01.2018 18:11:14.000 GMT-0000,11.828,11.828,11.828,11.828,0.0075
03.01.2018 18:11:15.000 GMT-0000,11.828,11.828,11.828,11.828,0.0075
03.01.2018 18:11:18.000 GMT-0000,11.828,11.828,11.828,11.828,0.0075
03.01.2018 18:11:19.000 GMT-0000,11.831,11.831,11.831,11.831,0.0075
03.01.2018 18:11:24.000 GMT-0000,11.830,11.830,11.830,11.830,0.0075
03.01.2018 18:11:25.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:11:27.000 GMT-0000,11.828,11.828,11.828,11.828,0.0047
03.01.2018 18:11:29.000 GMT-0000,11.829,11.829,11.829,11.829,0.0075
03.01.2018 18:11:30.000 GMT-0000,11.827,11.827,11.827,11.827,0.0163
03.01.2018 18:11:33.000 GMT-0000,11.828,11.828,11.828,11.828,0.0032
03.01.2018 18:11:39.000 GMT-0000,11.827,11.828,11.827,11.828,0.0222
03.01.2018 18:11:41.000 GMT-0000,11.827,11.827,11.827,11.827,0.0145
03.01.2018 18:11:42.000 GMT-0000,11.827,11.827,11.827,11.827,0.0145
03.01.2018 18:11:43.000 GMT-0000,11.828,11.828,11.828,11.828,0.0169
03.01.2018 18:11:46.000 GMT-0000,11.828,11.828,11.827,11.827,0.016499999999999997
03.01.2018 18:11:47.000 GMT-0000,11.828,11.828,11.828,11.828,0.0026
03.01.2018 18:11:49.000 GMT-0000,11.827,11.827,11.827,11.827,0.0135
03.01.2018 18:11:51.000 GMT-0000,11.828,11.828,11.828,11.828,0.0026
03.01.2018 18:11:55.000 GMT-0000,11.827,11.827,11.827,11.827,0.0141
03.01.2018 18:11:56.000 GMT-0000,11.829,11.838,11.829,11.838,0.021899999999999996
03.01.2018 18:11:57.000 GMT-0000,11.838,11.838,11.838,11.838,0.0144
03.01.2018 18:11:59.000 GMT-0000,11.838,11.838,11.838,11.838,0.0145
03.01.2018 18:12:00.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:12:07.000 GMT-0000,11.837,11.837,11.837,11.837,0.013
03.01.2018 18:12:08.000 GMT-0000,11.838,11.838,11.838,11.838,0.0023
03.01.2018 18:12:09.000 GMT-0000,11.837,11.837,11.837,11.837,0.013
03.01.2018 18:12:13.000 GMT-0000,11.838,11.838,11.838,11.838,0.0025
03.01.2018 18:12:15.000 GMT-0000,11.837,11.837,11.837,11.837,0.0135
03.01.2018 18:12:16.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:12:19.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:12:20.000 GMT-0000,11.837,11.837,11.837,11.837,0.0136
03.01.2018 18:12:22.000 GMT-0000,11.838,11.838,11.838,11.838,0.0029
03.01.2018 18:12:23.000 GMT-0000,11.837,11.837,11.837,11.837,0.0137
03.01.2018 18:12:26.000 GMT-0000,11.837,11.837,11.837,11.837,0.0136
03.01.2018 18:12:34.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:12:35.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:12:42.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:12:50.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:12:52.000 GMT-0000,11.838,11.838,11.837,11.837,0.02
03.01.2018 18:12:55.000 GMT-0000,11.838,11.838,11.838,11.838,0.0046
03.01.2018 18:12:56.000 GMT-0000,11.838,11.838,11.838,11.838,0.016
03.01.2018 18:13:07.000 GMT-0000,11.838,11.838,11.838,11.838,0.015600000000000001
03.01.2018 18:13:08.000 GMT-0000,11.837,11.837,11.837,11.837,0.015600000000000001
03.01.2018 18:13:11.000 GMT-0000,11.837,11.837,11.837,11.837,0.015600000000000001
03.01.2018 18:13:14.000 GMT-0000,11.838,11.838,11.838,11.838,0.0043
03.01.2018 18:13:18.000 GMT-0000,11.837,11.837,11.837,11.837,0.016
03.01.2018 18:13:20.000 GMT-0000,11.837,11.837,11.837,11.837,0.0159
03.01.2018 18:13:22.000 GMT-0000,11.838,11.838,11.838,11.838,0.0044
03.01.2018 18:13:25.000 GMT-0000,11.837,11.837,11.837,11.837,0.0159
03.01.2018 18:13:28.000 GMT-0000,11.838,11.838,11.838,11.838,0.0052
03.01.2018 18:13:29.000 GMT-0000,11.837,11.837,11.837,11.837,0.0169
03.01.2018 18:13:31.000 GMT-0000,11.838,11.838,11.838,11.838,0.0052
03.01.2018 18:13:32.000 GMT-0000,11.837,11.837,11.837,11.837,0.0165
03.01.2018 18:13:33.000 GMT-0000,11.838,11.838,11.838,11.838,0.005
03.01.2018 18:13:35.000 GMT-0000,11.837,11.837,11.837,11.837,0.0167
03.01.2018 18:13:36.000 GMT-0000,11.838,11.838,11.838,11.838,0.0051
03.01.2018 18:13:39.000 GMT-0000,11.837,11.837,11.837,11.837,0.0168
03.01.2018 18:13:40.000 GMT-0000,11.838,11.838,11.838,11.838,0.0052
03.01.2018 18:13:42.000 GMT-0000,11.837,11.837,11.837,11.837,0.0172
03.01.2018 18:13:43.000 GMT-0000,11.838,11.838,11.838,11.838,0.0054
03.01.2018 18:13:44.000 GMT-0000,11.837,11.837,11.837,11.837,0.0168
03.01.2018 18:13:45.000 GMT-0000,11.838,11.838,11.838,11.838,0.0051
03.01.2018 18:13:46.000 GMT-0000,11.838,11.838,11.837,11.837,0.021400000000000002
03.01.2018 18:13:47.000 GMT-0000,11.838,11.838,11.838,11.838,0.0165
03.01.2018 18:14:00.000 GMT-0000,11.839,11.839,11.839,11.839,0.0075
03.01.2018 18:14:06.000 GMT-0000,11.840,11.840,11.840,11.840,0.0075
03.01.2018 18:14:15.000 GMT-0000,11.838,11.838,11.838,11.838,0.0264
03.01.2018 18:14:18.000 GMT-0000,11.838,11.838,11.838,11.838,0.0075
03.01.2018 18:14:19.000 GMT-0000,11.838,11.840,11.838,11.840,0.0347
03.01.2018 18:14:26.000 GMT-0000,11.848,11.848,11.848,11.848,0.0042
03.01.2018 18:14:27.000 GMT-0000,11.848,11.848,11.848,11.848,0.0049
03.01.2018 18:14:28.000 GMT-0000,11.847,11.847,11.847,11.847,0.0169
03.01.2018 18:14:29.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:14:36.000 GMT-0000,11.858,11.858,11.858,11.858,0.015299999999999998
03.01.2018 18:14:37.000 GMT-0000,11.857,11.857,11.857,11.857,0.0157
03.01.2018 18:14:38.000 GMT-0000,11.858,11.858,11.858,11.858,0.0037
03.01.2018 18:14:39.000 GMT-0000,11.857,11.857,11.857,11.857,0.0163
03.01.2018 18:14:40.000 GMT-0000,11.858,11.858,11.858,11.858,0.0075
03.01.2018 18:14:42.000 GMT-0000,11.858,11.858,11.858,11.858,0.0221
03.01.2018 18:14:44.000 GMT-0000,11.858,11.858,11.858,11.858,0.0075
03.01.2018 18:14:45.000 GMT-0000,11.858,11.861,11.858,11.861,0.029800000000000004
03.01.2018 18:14:55.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:14:57.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:15:02.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:15:04.000 GMT-0000,11.860,11.860,11.860,11.860,0.0075
03.01.2018 18:15:20.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:15:21.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:15:26.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:15:31.000 GMT-0000,11.859,11.868,11.859,11.868,0.015
03.01.2018 18:15:32.000 GMT-0000,11.867,11.867,11.867,11.867,0.015299999999999998
03.01.2018 18:15:33.000 GMT-0000,11.868,11.868,11.868,11.868,0.0043
03.01.2018 18:15:34.000 GMT-0000,11.867,11.868,11.867,11.868,0.0269
03.01.2018 18:15:35.000 GMT-0000,11.871,11.871,11.871,11.871,0.0075
03.01.2018 18:15:38.000 GMT-0000,11.870,11.870,11.870,11.870,0.0075
03.01.2018 18:15:39.000 GMT-0000,11.868,11.868,11.868,11.868,0.0168
03.01.2018 18:15:43.000 GMT-0000,11.870,11.870,11.870,11.870,0.0075
03.01.2018 18:15:50.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:15:51.000 GMT-0000,11.868,11.868,11.868,11.868,0.0196
03.01.2018 18:15:54.000 GMT-0000,11.870,11.870,11.870,11.870,0.0075
03.01.2018 18:16:03.000 GMT-0000,11.868,11.868,11.868,11.868,0.0199
03.01.2018 18:16:04.000 GMT-0000,11.870,11.870,11.870,11.870,0.0075
03.01.2018 18:16:14.000 GMT-0000,11.871,11.871,11.871,11.871,0.0075
03.01.2018 18:16:15.000 GMT-0000,11.869,11.869,11.869,11.869,0.015
03.01.2018 18:16:21.000 GMT-0000,11.869,11.869,11.869,11.869,0.015
03.01.2018 18:16:22.000 GMT-0000,11.869,11.869,11.869,11.869,0.0075
03.01.2018 18:16:24.000 GMT-0000,11.869,11.869,11.869,11.869,0.0075
03.01.2018 18:16:25.000 GMT-0000,11.868,11.868,11.868,11.868,0.0203
03.01.2018 18:16:26.000 GMT-0000,11.867,11.867,11.867,11.867,0.0201
03.01.2018 18:16:28.000 GMT-0000,11.869,11.869,11.869,11.869,0.0075
03.01.2018 18:16:29.000 GMT-0000,11.867,11.867,11.867,11.867,0.0204
03.01.2018 18:16:30.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:16:31.000 GMT-0000,11.868,11.868,11.868,11.868,0.0204
03.01.2018 18:16:33.000 GMT-0000,11.868,11.869,11.868,11.869,0.015
03.01.2018 18:16:34.000 GMT-0000,11.869,11.869,11.869,11.869,0.0075
03.01.2018 18:16:35.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:16:36.000 GMT-0000,11.868,11.868,11.862,11.862,0.0274
03.01.2018 18:16:37.000 GMT-0000,11.858,11.858,11.858,11.858,0.0148
03.01.2018 18:16:39.000 GMT-0000,11.858,11.858,11.858,11.858,0.0148
03.01.2018 18:16:43.000 GMT-0000,11.858,11.858,11.858,11.858,0.0152
03.01.2018 18:16:46.000 GMT-0000,11.857,11.857,11.857,11.857,0.0152
03.01.2018 18:16:47.000 GMT-0000,11.858,11.858,11.858,11.858,0.0039000000000000003
03.01.2018 18:16:48.000 GMT-0000,11.857,11.857,11.857,11.857,0.0148
03.01.2018 18:16:49.000 GMT-0000,11.858,11.858,11.850,11.850,0.015
03.01.2018 18:16:50.000 GMT-0000,11.848,11.848,11.848,11.848,0.0075
03.01.2018 18:16:51.000 GMT-0000,11.848,11.848,11.848,11.848,0.0069
03.01.2018 18:16:53.000 GMT-0000,11.847,11.847,11.847,11.847,0.0189
03.01.2018 18:16:57.000 GMT-0000,11.848,11.848,11.848,11.848,0.0068
03.01.2018 18:16:58.000 GMT-0000,11.847,11.847,11.847,11.847,0.0191
03.01.2018 18:17:01.000 GMT-0000,11.848,11.848,11.848,11.848,0.0067
03.01.2018 18:17:08.000 GMT-0000,11.847,11.847,11.847,11.847,0.0185
03.01.2018 18:17:11.000 GMT-0000,11.848,11.848,11.848,11.848,0.0066
03.01.2018 18:17:12.000 GMT-0000,11.847,11.847,11.847,11.847,0.0188
03.01.2018 18:17:15.000 GMT-0000,11.848,11.848,11.848,11.848,0.0066
03.01.2018 18:17:26.000 GMT-0000,11.857,11.857,11.857,11.857,0.0176
03.01.2018 18:17:27.000 GMT-0000,11.858,11.858,11.858,11.858,0.0053
03.01.2018 18:17:29.000 GMT-0000,11.858,11.858,11.858,11.858,0.0075
03.01.2018 18:17:32.000 GMT-0000,11.858,11.858,11.858,11.858,0.0171
03.01.2018 18:17:33.000 GMT-0000,11.858,11.858,11.858,11.858,0.0075
03.01.2018 18:17:35.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:17:36.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:17:37.000 GMT-0000,11.859,11.859,11.859,11.859,0.015
03.01.2018 18:17:39.000 GMT-0000,11.860,11.860,11.860,11.860,0.015
03.01.2018 18:17:40.000 GMT-0000,11.860,11.860,11.860,11.860,0.0075
03.01.2018 18:17:42.000 GMT-0000,11.860,11.860,11.860,11.860,0.0075
03.01.2018 18:17:46.000 GMT-0000,11.860,11.860,11.858,11.858,0.028299999999999995
03.01.2018 18:17:47.000 GMT-0000,11.860,11.860,11.860,11.860,0.0075
03.01.2018 18:17:48.000 GMT-0000,11.860,11.860,11.860,11.860,0.0075
03.01.2018 18:17:50.000 GMT-0000,11.861,11.861,11.861,11.861,0.0075
03.01.2018 18:18:07.000 GMT-0000,11.858,11.858,11.858,11.858,0.0075
03.01.2018 18:18:09.000 GMT-0000,11.858,11.858,11.858,11.858,0.0205
03.01.2018 18:18:10.000 GMT-0000,11.860,11.860,11.860,11.860,0.0075
03.01.2018 18:18:11.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:18:52.000 GMT-0000,11.861,11.861,11.861,11.861,0.0075
03.01.2018 18:18:54.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:18:55.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:18:56.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:18:57.000 GMT-0000,11.859,11.859,11.859,11.859,0.0075
03.01.2018 18:18:58.000 GMT-0000,11.860,11.867,11.860,11.867,0.023
03.01.2018 18:18:59.000 GMT-0000,11.867,11.867,11.867,11.867,0.0155
03.01.2018 18:19:00.000 GMT-0000,11.868,11.868,11.867,11.867,0.016499999999999997
03.01.2018 18:19:01.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:19:07.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:19:09.000 GMT-0000,11.868,11.868,11.868,11.868,0.0053
03.01.2018 18:19:10.000 GMT-0000,11.868,11.868,11.868,11.868,0.0171
03.01.2018 18:19:13.000 GMT-0000,11.868,11.868,11.868,11.868,0.0066
03.01.2018 18:19:18.000 GMT-0000,11.867,11.867,11.867,11.867,0.0188
03.01.2018 18:19:20.000 GMT-0000,11.868,11.868,11.868,11.868,0.0066
03.01.2018 18:19:21.000 GMT-0000,11.867,11.867,11.867,11.867,0.0188
03.01.2018 18:19:26.000 GMT-0000,11.868,11.868,11.868,11.868,0.0064
03.01.2018 18:19:28.000 GMT-0000,11.867,11.867,11.867,11.867,0.0271
03.01.2018 18:19:30.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:19:32.000 GMT-0000,11.869,11.869,11.869,11.869,0.0075
03.01.2018 18:19:34.000 GMT-0000,11.868,11.868,11.868,11.868,0.0271
03.01.2018 18:19:38.000 GMT-0000,11.869,11.869,11.869,11.869,0.0075
03.01.2018 18:19:39.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:19:44.000 GMT-0000,11.868,11.868,11.868,11.868,0.0075
03.01.2018 18:19:45.000 GMT-0000,11.868,11.877,11.868,11.877,0.048900000000000006
03.01.2018 18:19:46.000 GMT-0000,11.878,11.878,11.878,11.878,0.0048
03.01.2018 18:19:47.000 GMT-0000,11.878,11.878,11.877,11.877,0.021300000000000003
03.01.2018 18:19:48.000 GMT-0000,11.877,11.877,11.877,11.877,0.0165
03.01.2018 18:19:50.000 GMT-0000,11.878,11.878,11.878,11.878,0.005
03.01.2018 18:19:51.000 GMT-0000,11.878,11.878,11.878,11.878,0.0165
03.01.2018 18:19:54.000 GMT-0000,11.878,11.878,11.878,11.878,0.0168
03.01.2018 18:20:01.000 GMT-0000,11.878,11.878,11.878,11.878,0.0175
03.01.2018 18:20:02.000 GMT-0000,11.878,11.878,11.878,11.878,0.0175
03.01.2018 18:20:06.000 GMT-0000,11.879,11.879,11.879,11.879,0.0075
03.01.2018 18:20:11.000 GMT-0000,11.878,11.878,11.878,11.878,0.006
03.01.2018 18:20:12.000 GMT-0000,11.877,11.878,11.877,11.878,0.0255
